,filename,Article_ID,#1,Datum,Naam,Straat,Huisnummer,Plaats,Foto reguliere schap,Foto schapkaart,Prijs
286,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_191618,Floralys Keukenrollen 3-laags 4x 53vel,2020-09-12 10:51:01.355,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246129/b7675a2a3f87b8ef650d005440fed6b3.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246135/bc44c56cbb3d2223ba8b97580589652d.jpg,"1,79"
287,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_191618,Floralys Keukenrollen 3-laags 4x 53vel,2020-09-12 15:53:28.431,Lidl,Rijksweg,129,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247228/64138177c664aafa7d5dfd4bffec0c94.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247234/1b886227d42a73e3a63833d6d514f4d6.jpg,"1,79"
288,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_191801,Floralys Toiletpapier 3-laags recycle 8x200 vel,2020-09-12 10:51:01.355,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246124/6652a00e14cfa1f3038651e6c0807eeb.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246131/280c152df834ac791176e39ba6d7eefd.jpg,"2,25"
289,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_191801,Floralys Toiletpapier 3-laags recycle 8x200 vel,2020-09-12 15:53:28.431,Lidl,Rijksweg,129,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247223/292226458a635e2fb949f1c8ba8e1983.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247230/95d20060f2641dc8b8a922ded753d3b2.jpg,"2,25"
290,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_203738,W5 Vaatwastabs all-in-one oplosfolie 40 stuks,2020-09-12 10:51:01.355,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246112/987001db7f0897fdb4467d5649540432.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246127/e76326fd0fcf53c7bdfe5bc06288c299.jpg,"2,79"
291,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_203738,W5 Vaatwastabs all-in-one oplosfolie 40 stuks,2020-09-12 15:53:28.431,Lidl,Rijksweg,129,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247219/dcc0fa9d74ef9cbe315e3b4aa6585b4e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247226/fc88ab6a15ad1a786e63c034ba788a8d.jpg,"2,79"
292,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_240868,Roomkaas kruiden (groen / witte deksel),2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246153/a573b1e832e591a02663c846513ae7e8.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246152/e9b99c15c4824635e53a9fa136d303ee.jpg,"0,69"
293,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_240868,Roomkaas kruiden (groen / witte deksel),2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246585/940b775624d99cdb2aa5ed3446a58694.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246584/51c7dc8846e683d1cfabea302120d6fe.jpg,0
294,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_240884,Chef Select Baguettes knoflook-/kruidenboter 2x 175g,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246150/22a305c67aa713b934e5b778c8f3c55d.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246149/edae5c4755125642611a167792c432be.jpg,"0,95"
295,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_240884,Chef Select Baguettes knoflook-/kruidenboter 2x 175g,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246582/d54efc287b409bea78b3ef9044fcac95.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246581/a467ba7471bf395766e97c77a1810f2a.jpg,"0,95"
296,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_245382,Zwagerman gerookte spekreepjes,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246148/9736281036762ddb91f9983ed6d542be.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246147/a0aff90127599a35dc76421c44cceb41.jpg,0
297,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_245382,Zwagerman gerookte spekreepjes,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246580/6c236fb81188b1ef909b2ec494f451a1.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246579/e99a3c4c81437a1be3a2c7cce64c7cd6.jpg,"2,69"
298,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_255410,Milbona Verse hlfvolle melk 2L,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246146/0d32568d03b23f82ba520b266ea341ef.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246145/bb92d27d862fb6071902fe3ff5029e00.jpg,"1,65"
299,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_255410,Milbona Verse hlfvolle melk 2L,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246578/c2ae0a10ee606ca637a924917f0dba0b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246577/56dc6cde5946be07981e58c6ed9a0783.jpg,"1,65"
300,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_294277,Milbona Yoghurt Griekse stijl 2%vet 1000 gram,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246144/fed8a7e35550b7d97ab3bee761a14ad5.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246143/6cd831d8a228837fae2185875eaec026.jpg,"1,69"
301,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_294277,Milbona Yoghurt Griekse stijl 2%vet 1000 gram,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246576/f98ad25f6b986db558c56b107321469b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246575/109b4e94d9facb2c8b70b59ed7de52b5.jpg,"1,69"
302,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_331226,Milbona Gouda geraspt jong belegen 200g,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246142/297ef9fa61d4dfa225df29d5f6cd5c70.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246141/c7b1f182b3877b9c635826bbdc383591.jpg,"1,69"
303,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_331226,Milbona Gouda geraspt jong belegen 200g,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246574/595e419004faa82fa97ae85ee0fa8aba.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246573/c1b33378e80352ea12a538c0fff481f3.jpg,"1,69"
304,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_344056,Milbona Gouda plakken jong wiedemelk 400g,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246140/12327b7f68089baf3afd7f1ad8bcb8dd.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246139/be051e1ddddd5b54f73be110138c67b7.jpg,"2,99"
305,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_344056,Milbona Gouda plakken jong wiedemelk 400g,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246572/ad7623f11c68a4e280ffb15e51763275.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246571/6cfba9528e56989b00f0e5dd83f85356.jpg,"2,99"
306,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_344057,Milbona Gouda plakken jong belegen wiedemelk 400g,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246137/f6894de1c47330875038fd1e4b28cae6.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246136/1f36774f769919f26810df4909f1cf08.jpg,"3,09"
307,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_344057,Milbona Gouda plakken jong belegen wiedemelk 400g,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246569/093def51cb9801bba3c59d8c8aaf2d1c.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246568/f5cd7a72749aa475d1bb55f70c54df86.jpg,"3,09"
308,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_360791,Sondey Bakkersspeculaas 600g,2020-09-12 10:51:46.760,Lidl,Siersteenlaan,430,Groningen,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246138/44bf0604ee6a6f65810baf0946cee1fc.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246151/5212ff40c4c3eab3fea1af030c6cce59.jpg,"1,19"
309,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,li_360791,Sondey Bakkersspeculaas 600g,2020-09-12 13:34:18.285,Lidl,Zuiderweg,44,Hoogkerk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246570/5de27e078241a74c234a3f0bee940089.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10246583/687fd10dd3b24ddc1fa988f8945072f3.jpg,"1,19"
310,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_104508,MELKAN KOFFIEMELK HV PK 500GR,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247346/883fc7011fa59a4af0036481a0b87d50.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247353/b1062bce9b14e3d1e19a311487be1591.jpg,"0,65"
311,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_104508,MELKAN KOFFIEMELK HV PK 500GR,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247595/48c6c566bf976e6a39d44aa1d570a1bc.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247596/1332ff378d4e4dba11b2a5b6c2337407.jpg,0.65
312,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_105649,Huismerk suiker 1500 gram,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247341/847e96f9824f8b3b25a8deedf348b86e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247349/9f782451644303373b9ff96fbf09f2bb.jpg,0
313,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_105649,Huismerk suiker 1500 gram,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247597/ed40a64738f0c76558885677181a6b81.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247598/22112b8e10a87bbfde7ba768466c5977.jpg,0
314,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_107259,NUTELLA 400GR,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247360/42b49360e3ac19f2482c3bc9668ea404.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247344/544265d6a245e145bc3ab48d48320900.jpg,"3,45"
315,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_107259,NUTELLA 400GR,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247599/35dab378a5b322a7a6a434a0849b9202.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247600/cf7d1ff309ce5f15dc71448e90d497ec.jpg,3.08
316,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_115892,Casa Italiana Macaroni 1kg,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247356/980f0101cb3aa2906b2db1ae0e684382.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247362/edd8a308184da1d49b6d0aa8a1606459.jpg,"0,89"
317,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_115892,Casa Italiana Macaroni 1kg,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247601/30c74121ad7bfbd6bdae297b4f2194a9.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247602/da26363adb86af2b99b1069ca00d2863.jpg,0.85
318,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_119995,GREEN APPELMOES 720 ML,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247351/a77f49bbcc385c70affa218c3ad7a722.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247358/e4bd735add27e3b50900b185cf54f3f6.jpg,"0,66"
319,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_119995,GREEN APPELMOES 720 ML,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247603/e4669ce5f61408c9de9c95492a6db649.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247604/83b41d1b683b07ecc1fbe6b4c2cee05f.jpg,0.66
320,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_130389,HELA CURRY KETCHUP 800ML,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247347/e350c1f27cf90921bf9d0ece9b6b380b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247354/4cd2b4c73a868bcbbb793ebc1f0fc07e.jpg,"1,87"
321,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_130389,HELA CURRY KETCHUP 800ML,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247605/9ad342fb7811f17eca6e7f9248e71ac6.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247606/50574475a50d76e7a981eec360fb5421.jpg,1.84
322,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_134669,"G'WOON NATUURAZIJN WIT 1,5L",2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247342/26bb3ef333e64a22cd023b26a0bf08ca.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247350/abc72b3c40029411737d8b823833cded.jpg,"0,54"
323,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_134669,"G'WOON NATUURAZIJN WIT 1,5L",2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247607/3dd6afe19eb96f36e21176841d2f9a81.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247608/8447f211f39f601630570ef088a8b1d8.jpg,0.54
324,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_135840,Melkan Franse kwark mager 500 Gram,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247361/9763656ffc8ba668ee409dc2d197bf33.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247345/e79f34feb8a80fa424b90cb423d235a2.jpg,"0,65"
325,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_135840,Melkan Franse kwark mager 500 Gram,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247609/9add8d26e2fc70c8ce78a36b441aed1c.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247610/9f036ef1b1d613e6b5e78c7e10a00a51.jpg,0
326,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_138665,BLUEBAND VOOR DE KEUKEN 250GR,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247357/76b483ea2b8eba566c65c8843d20157b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247363/df4328775e1678ce06440795a11cd8d5.jpg,"1,39"
327,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_138665,BLUEBAND VOOR DE KEUKEN 250GR,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247611/787fb9125725b7f65db51cfd2f762606.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247612/5e5398002a1a86f5ee6c97a64b713843.jpg,1.39
328,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_141623,LANDHOF HALFVOLLE MELK 1L,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247352/1ae4de7a0acdc761217e8ca01432d950.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247359/7a365669f859f40357610fe1576fa11e.jpg,"0,85"
329,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_141623,LANDHOF HALFVOLLE MELK 1L,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247613/3a3a9d1d581a69b7ea05d7fff3413aca.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247614/cfea4ccff7b19395cd1434a42bb48664.jpg,0.85
330,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_141625,LANDHOF VOLLE MELK 1L,2020-09-12 16:45:18.667,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247348/f9d7adf8afb40df97e5498bf9627965f.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247355/4347b827a6558ca4a9075f7ae9b81884.jpg,"0,92"
331,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_141625,LANDHOF VOLLE MELK 1L,2020-09-12 17:26:01.970,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247615/c4c8c0e01b90a87dc0a8bcdf0b0612c8.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247616/36b2430a4268bd17d6d03be3db7e71f8.jpg,0.92
332,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_144538,G'WOON BESCHUIT NATUREL 125GR,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247386/35c11c08ee2c36f3a24fd3303fb4b8d0.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247393/17964385c1d0326521f434f15635e87d.jpg,"0,34"
333,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_144538,G'WOON BESCHUIT NATUREL 125GR,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247617/df34931437f9e9ba7f83087fbb18c5be.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247618/e5bd56fa65864c8379c999db41bb43c3.jpg,0.34
334,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_154283,M&M PINDA POUCH 440GR,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247382/586faa254a7aa327a9b9c10ddd6bf5a4.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247389/af85432cd58aa6de3ed943c8402292fd.jpg,"3,59"
335,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_154283,M&M PINDA POUCH 440GR,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247619/bfa83898c42df19dd43cfef1d206ed1b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247620/8cc8fd47c673c086d7464db0b583148b.jpg,3.59
336,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_156836,G'WOON CHIPS NATUREL 225GR,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247402/12f3347cb648768fb4248bd00a4b325e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247384/f89d51355434d36ced7dbb5d178b8676.jpg,"0,82"
337,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_156836,G'WOON CHIPS NATUREL 225GR,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247621/f14b89e84493a4790d71b6481213729b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247622/5bc051508e04c3c3a55eee1de1c3acfd.jpg,0.82
338,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_156842,G'WOON CHIPS PAPRIKA 225GR,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247396/acee02154a14df469ec10fee215c5c7e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247404/1f54d31107c5e0bb85245f0af61d450f.jpg,"0,82"
339,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_156842,G'WOON CHIPS PAPRIKA 225GR,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247623/578e138dc6e28014a31a8276f8bd2e82.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247624/86c3594edee5c543452292b4f583da02.jpg,0.82
340,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_163115,DALPHIN WATER BLAUW 9X500ML,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247391/bf8dea549747c2d7532c8c98eaa6d64a.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247398/c1716c0e7173607db3cbdce97826fad2.jpg,"1,35"
341,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_163115,DALPHIN WATER BLAUW 9X500ML,2020-09-12 17:26:39.651,Nettorama,Kardinaal De Jongstraat,17,Valkenswaard,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247625/bf2358d3d9bccf7f270ca23a50fddc62.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247626/efd64ed189bc683befe1f4114342d1cc.jpg,1.35
342,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 37.xlsx,nr_163116,DALPHIN WATER ROOD 9X500ML,2020-09-12 16:53:21.946,Nettorama,Damplein,16,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247387/def9af262cf4477a033b0d242f6814d4.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10247394/3e9316a0cf28575face08523e14ccf26.jpg,"1,25"
